velocity_ms,lateral_accel_ms2,max_accel_ms2,max_brake_ms2
65,12,20.8776,-25.943
65,13,20.3375,-25.4028
65,14,19.7393,-24.8047
65,15,19.0785,-24.1439
65,16,18.349,-23.4143
65,17,17.5432,-22.6086
65,18,16.6518,-21.7171
65,19,15.6619,-20.7273
65,20,14.5566,-19.622
65,21,13.3117,-18.377
65,22,11.891,-16.9564
65,23,10.2361,-15.3015
65,24,8.23965,-13.305
65,25,5.6553,-10.7207
65,26,1.4727,-6.53806
65,27,0,-2.53268
65,28,0,-2.53268
65,29,0,-2.53268
65,30,0,-2.53268
65,31,0,-2.53268
65,32,0,-2.53268
65,33,0,-2.53268
65,34,0,-2.53268
65,35,0,-2.53268
65,36,0,-2.53268
65,37,0,-2.53268
65,38,0,-2.53268
65,39,0,-2.53268
65,40,0,-2.53268
65,41,0,-2.53268
65,42,0,-2.53268
65,43,0,-2.53268
65,44,0,-2.53268
65,45,0,-2.53268
65,46,0,-2.53268
65,47,0,-2.53268
65,48,0,-2.53268
65,49,0,-2.53268
65,50,0,-2.53268
65.5,0,21.5813,-29.0127
65.5,1,21.5813,-28.9938
65.5,2,21.5813,-28.937
65.5,3,21.5813,-28.842
65.5,4,21.5813,-28.7084
65.5,5,21.5813,-28.5357
65.5,6,21.5813,-28.323
65.5,7,21.5813,-28.0693
65.5,8,21.5813,-27.7734
65.5,9,21.5813,-27.4339
65.5,10,21.5813,-27.0488
65.5,11,21.4724,-26.616
65.5,12,20.9892,-26.1328
65.5,13,20.4526,-25.5962
65.5,14,19.8586,-25.0022
65.5,15,19.2025,-24.3461
65.5,16,18.4787,-23.6223
65.5,17,17.6797,-22.8233
65.5,18,16.7963,-21.9399
65.5,19,15.8163,-20.9599
65.5,20,14.7234,-19.8669
65.5,21,13.4944,-18.638
65.5,22,12.0952,-17.2388
65.5,23,10.4713,-15.6149
65.5,24,8.52425,-13.6678
65.5,25,6.03763,-11.1812
65.5,26,2.23676,-7.38035
65.5,27,0,-2.5718
65.5,28,0,-2.5718
65.5,29,0,-2.5718
65.5,30,0,-2.5718
65.5,31,0,-2.5718
65.5,32,0,-2.5718
65.5,33,0,-2.5718
65.5,34,0,-2.5718
65.5,35,0,-2.5718
65.5,36,0,-2.5718
65.5,37,0,-2.5718
65.5,38,0,-2.5718
65.5,39,0,-2.5718
65.5,40,0,-2.5718
65.5,41,0,-2.5718
65.5,42,0,-2.5718
65.5,43,0,-2.5718
65.5,44,0,-2.5718
65.5,45,0,-2.5718
65.5,46,0,-2.5718
65.5,47,0,-2.5718
65.5,48,0,-2.5718
65.5,49,0,-2.5718
65.5,50,0,-2.5718
66,0,21.4423,-29.1872
66,1,21.4423,-29.1684
66,2,21.4423,-29.1118
66,3,21.4423,-29.0173
66,4,21.4423,-28.8844
66,5,21.4423,-28.7126
66,6,21.4423,-28.501
66,7,21.4423,-28.2487
66,8,21.4423,-27.9545
66,9,21.4423,-27.6169
66,10,21.4423,-27.234
66,11,21.4423,-26.8038
66,12,21.1013,-26.3237
66,13,20.5682,-25.7906
66,14,19.9782,-25.2007
66,15,19.3269,-24.5494
66,16,18.6087,-23.8311
66,17,17.8163,-23.0387
66,18,16.9408,-22.1633
66,19,15.9706,-21.193
66,20,14.8897,-20.1122
66,21,13.6763,-18.8987
66,22,12.2979,-17.5204
66,23,10.7035,-15.926
66,24,8.80294,-14.0254
66,25,6.40449,-11.6269
66,26,2.89178,-8.1142
66,27,0,-2.61121
66,28,0,-2.61121
66,29,0,-2.61121
66,30,0,-2.61121
66,31,0,-2.61121
66,32,0,-2.61121
66,33,0,-2.61121
66,34,0,-2.61121
66,35,0,-2.61121
66,36,0,-2.61121
66,37,0,-2.61121
66,38,0,-2.61121
66,39,0,-2.61121
66,40,0,-2.61121
66,41,0,-2.61121
66,42,0,-2.61121
66,43,0,-2.61121
66,44,0,-2.61121
66,45,0,-2.61121
66,46,0,-2.61121
66,47,0,-2.61121
66,48,0,-2.61121
66,49,0,-2.61121
66,50,0,-2.61121
66.5,0,21.2381,-29.3628
66.5,1,21.2381,-29.3441
66.5,2,21.2381,-29.2878
66.5,3,21.2381,-29.1938
66.5,4,21.2381,-29.0616
66.5,5,21.2381,-28.8907
66.5,6,21.2381,-28.6802
66.5,7,21.2381,-28.4293
66.5,8,21.2381,-28.1367
66.5,9,21.2381,-27.801
66.5,10,21.2381,-27.4204
66.5,11,21.2381,-26.9928
66.5,12,21.2138,-26.5157
66.5,13,20.6841,-25.986
66.5,14,20.0983,-25.4001
66.5,15,19.4517,-24.7535
66.5,16,18.7389,-24.0408
66.5,17,17.9531,-23.2549
66.5,18,17.0855,-22.3873
66.5,19,16.1247,-21.4266
66.5,20,15.0557,-20.3576
66.5,21,13.8574,-19.1593
66.5,22,12.4992,-17.801
66.5,23,10.9331,-16.2349
66.5,24,9.07621,-14.3781
66.5,25,6.75788,-12.0597
66.5,26,3.47489,-8.77674
66.5,27,0,-2.65093
66.5,28,0,-2.65093
66.5,29,0,-2.65093
66.5,30,0,-2.65093
66.5,31,0,-2.65093
66.5,32,0,-2.65093
66.5,33,0,-2.65093
66.5,34,0,-2.65093
66.5,35,0,-2.65093
66.5,36,0,-2.65093
66.5,37,0,-2.65093
66.5,38,0,-2.65093
66.5,39,0,-2.65093
66.5,40,0,-2.65093
66.5,41,0,-2.65093
66.5,42,0,-2.65093
66.5,43,0,-2.65093
66.5,44,0,-2.65093
66.5,45,0,-2.65093
66.5,46,0,-2.65093
66.5,47,0,-2.65093
66.5,48,0,-2.65093
66.5,49,0,-2.65093
66.5,50,0,-2.65093
67,0,21.0239,-29.5396
67,1,21.0239,-29.521
67,2,21.0239,-29.465
67,3,21.0239,-29.3715
67,4,21.0239,-29.24
67,5,21.0239,-29.0699
67,6,21.0239,-28.8606
67,7,21.0239,-28.611
67,8,21.0239,-28.32
67,9,21.0239,-27.9862
67,10,21.0239,-27.6078
67,11,21.0239,-27.1828
67,12,21.0239,-26.7087
67,13,20.8006,-26.1824
67,14,20.2187,-25.6006
67,15,19.5768,-24.9587
67,16,18.8695,-24.2513
67,17,18.0901,-23.472
67,18,17.2302,-22.6121
67,19,16.2788,-21.6607
67,20,15.2214,-20.6033
67,21,14.0378,-19.4197
67,22,12.699,-18.0809
67,23,11.1601,-16.542
67,24,9.34447,-14.7263
67,25,7.09942,-12.4813
67,26,4.00615,-9.38803
67,27,0,-2.69094
67,28,0,-2.69094
67,29,0,-2.69094
67,30,0,-2.69094
67,31,0,-2.69094
67,32,0,-2.69094
67,33,0,-2.69094
67,34,0,-2.69094
67,35,0,-2.69094
67,36,0,-2.69094
67,37,0,-2.69094
67,38,0,-2.69094
67,39,0,-2.69094
67,40,0,-2.69094
67,41,0,-2.69094
67,42,0,-2.69094
67,43,0,-2.69094
67,44,0,-2.69094
67,45,0,-2.69094
67,46,0,-2.69094
67,47,0,-2.69094
67,48,0,-2.69094
67,49,0,-2.69094
67,50,0,-2.69094
67.5,0,20.8093,-29.7175
67.5,1,20.8093,-29.699
67.5,2,20.8093,-29.6433
67.5,3,20.8093,-29.5503
67.5,4,20.8093,-29.4194
67.5,5,20.8093,-29.2503
67.5,6,20.8093,-29.0421
67.5,7,20.8093,-28.7939
67.5,8,20.8093,-28.5045
67.5,9,20.8093,-28.1726
67.5,10,20.8093,-27.7964
67.5,11,20.8093,-27.3739
67.5,12,20.8093,-26.9027
67.5,13,20.8093,-26.3799
67.5,14,20.3395,-25.802
67.5,15,19.7022,-25.1647
67.5,16,19.0003,-24.4628
67.5,17,18.2273,-23.6898
67.5,18,17.375,-22.8375
67.5,19,16.4328,-21.8953
67.5,20,15.3867,-20.8492
67.5,21,14.2175,-19.68
67.5,22,12.8976,-18.3601
67.5,23,11.3847,-16.8472
67.5,24,9.6081,-15.0706
67.5,25,7.43042,-12.8929
67.5,26,4.49783,-9.96034
67.5,27,0,-2.73125
67.5,28,0,-2.73125
67.5,29,0,-2.73125
67.5,30,0,-2.73125
67.5,31,0,-2.73125
67.5,32,0,-2.73125
67.5,33,0,-2.73125
67.5,34,0,-2.73125
67.5,35,0,-2.73125
67.5,36,0,-2.73125
67.5,37,0,-2.73125
67.5,38,0,-2.73125
67.5,39,0,-2.73125
67.5,40,0,-2.73125
67.5,41,0,-2.73125
67.5,42,0,-2.73125
67.5,43,0,-2.73125
67.5,44,0,-2.73125
67.5,45,0,-2.73125
67.5,46,0,-2.73125
67.5,47,0,-2.73125
67.5,48,0,-2.73125
67.5,49,0,-2.73125
67.5,50,0,-2.73125
68,0,20.5944,-29.8966
68,1,20.5944,-29.8782
68,2,20.5944,-29.8228
68,3,20.5944,-29.7302
68,4,20.5944,-29.6001
68,5,20.5944,-29.4318
68,6,20.5944,-29.2247
68,7,20.5944,-28.9778
68,8,20.5944,-28.69
68,9,20.5944,-28.36
68,10,20.5944,-27.986
68,11,20.5944,-27.5661
68,12,20.5944,-27.0978
68,13,20.5944,-26.5784
68,14,20.4607,-26.0044
68,15,19.828,-25.3717
68,16,19.1314,-24.6751
68,17,18.3646,-23.9084
68,18,17.5198,-23.0635
68,19,16.5866,-22.1304
68,20,15.5517,-21.0954
68,21,14.3965,-19.9402
68,22,13.0948,-18.6386
68,23,11.607,-17.1507
68,24,9.86744,-15.4112
68,25,7.75202,-13.2957
68,26,4.95808,-10.5018
68,27,0,-5.37034
68,28,0,-2.77186
68,29,0,-2.77186
68,30,0,-2.77186
68,31,0,-2.77186
68,32,0,-2.77186
68,33,0,-2.77186
68,34,0,-2.77186
68,35,0,-2.77186
68,36,0,-2.77186
68,37,0,-2.77186
68,38,0,-2.77186
68,39,0,-2.77186
68,40,0,-2.77186
68,41,0,-2.77186
68,42,0,-2.77186
68,43,0,-2.77186
68,44,0,-2.77186
68,45,0,-2.77186
68,46,0,-2.77186
68,47,0,-2.77186
68,48,0,-2.77186
68,49,0,-2.77186
68,50,0,-2.77186
68.5,0,20.3792,-30.0768
68.5,1,20.3792,-30.0585
68.5,2,20.3792,-30.0034
68.5,3,20.3792,-29.9113
68.5,4,20.3792,-29.7818
68.5,5,20.3792,-29.6144
68.5,6,20.3792,-29.4084
68.5,7,20.3792,-29.1629
68.5,8,20.3792,-28.8767
68.5,9,20.3792,-28.5485
68.5,10,20.3792,-28.1767
68.5,11,20.3792,-27.7593
68.5,12,20.3792,-27.294
68.5,13,20.3792,-26.7779
68.5,14,20.3792,-26.2078
68.5,15,19.9541,-25.5796
68.5,16,19.2627,-24.8883
68.5,17,18.5022,-24.1278
68.5,18,17.6647,-23.2903
68.5,19,16.7405,-22.366
68.5,20,15.7164,-21.3419
68.5,21,14.5748,-20.2004
68.5,22,13.2909,-18.9165
68.5,23,11.8272,-17.4527
68.5,24,10.1228,-15.7483
68.5,25,8.06513,-13.6907
68.5,26,5.39263,-11.0182
68.5,27,0.972561,-6.59812
68.5,28,0,-2.81278
68.5,29,0,-2.81278
68.5,30,0,-2.81278
68.5,31,0,-2.81278
68.5,32,0,-2.81278
68.5,33,0,-2.81278
68.5,34,0,-2.81278
68.5,35,0,-2.81278
68.5,36,0,-2.81278
68.5,37,0,-2.81278
68.5,38,0,-2.81278
68.5,39,0,-2.81278
68.5,40,0,-2.81278
68.5,41,0,-2.81278
68.5,42,0,-2.81278
68.5,43,0,-2.81278
68.5,44,0,-2.81278
68.5,45,0,-2.81278
68.5,46,0,-2.81278
68.5,47,0,-2.81278
68.5,48,0,-2.81278
68.5,49,0,-2.81278
68.5,50,0,-2.81278
69,0,20.1637,-30.2582
69,1,20.1637,-30.2399
69,2,20.1637,-30.1851
69,3,20.1637,-30.0935
69,4,20.1637,-29.9647
69,5,20.1637,-29.7982
69,6,20.1637,-29.5933
69,7,20.1637,-29.3491
69,8,20.1637,-29.0645
69,9,20.1637,-28.7382
69,10,20.1637,-28.3685
69,11,20.1637,-27.9536
69,12,20.1637,-27.4912
69,13,20.1637,-26.9785
69,14,20.1637,-26.4122
69,15,20.0805,-25.7885
69,16,19.3944,-25.1024
69,17,18.64,-24.348
69,18,17.8098,-23.5177
69,19,16.8942,-22.6022
69,20,15.8807,-21.5887
69,21,14.7526,-20.4605
69,22,13.4859,-19.1938
69,23,12.0454,-17.7533
69,24,10.3744,-16.0824
69,25,8.37056,-14.0785
69,26,5.80571,-11.5137
69,27,1.8354,-7.54338
69,28,0,-2.85399
69,29,0,-2.85399
69,30,0,-2.85399
69,31,0,-2.85399
69,32,0,-2.85399
69,33,0,-2.85399
69,34,0,-2.85399
69,35,0,-2.85399
69,36,0,-2.85399
69,37,0,-2.85399
69,38,0,-2.85399
69,39,0,-2.85399
69,40,0,-2.85399
69,41,0,-2.85399
69,42,0,-2.85399
69,43,0,-2.85399
69,44,0,-2.85399
69,45,0,-2.85399
69,46,0,-2.85399
69,47,0,-2.85399
69,48,0,-2.85399
69,49,0,-2.85399
69,50,0,-2.85399
69.5,0,19.9479,-30.4407
69.5,1,19.9479,-30.4225
69.5,2,19.9479,-30.368
69.5,3,19.9479,-30.2768
69.5,4,19.9479,-30.1487
69.5,5,19.9479,-29.9831
69.5,6,19.9479,-29.7793
69.5,7,19.9479,-29.5364
69.5,8,19.9479,-29.2534
69.5,9,19.9479,-28.9289
69.5,10,19.9479,-28.5614
69.5,11,19.9479,-28.149
69.5,12,19.9479,-27.6894
69.5,13,19.9479,-27.18
69.5,14,19.9479,-26.6176
69.5,15,19.9479,-25.9983
69.5,16,19.5263,-25.3173
69.5,17,18.7779,-24.5689
69.5,18,17.9549,-23.7459
69.5,19,17.0479,-22.8389
69.5,20,16.0449,-21.8359
69.5,21,14.9297,-20.7207
69.5,22,13.6797,-19.4707
69.5,23,12.2616,-18.0526
69.5,24,10.6225,-16.4135
69.5,25,8.66899,-14.46
69.5,26,6.20051,-11.9915
69.5,27,2.55771,-8.34871
69.5,28,0,-2.8955
69.5,29,0,-2.8955
69.5,30,0,-2.8955
69.5,31,0,-2.8955
69.5,32,0,-2.8955
69.5,33,0,-2.8955
69.5,34,0,-2.8955
69.5,35,0,-2.8955
69.5,36,0,-2.8955
69.5,37,0,-2.8955
69.5,38,0,-2.8955
69.5,39,0,-2.8955
69.5,40,0,-2.8955
69.5,41,0,-2.8955
69.5,42,0,-2.8955
69.5,43,0,-2.8955
69.5,44,0,-2.8955
69.5,45,0,-2.8955
69.5,46,0,-2.8955
69.5,47,0,-2.8955
69.5,48,0,-2.8955
69.5,49,0,-2.8955
69.5,50,0,-2.8955
70,0,19.7318,-30.6243
70,1,19.7318,-30.6063
70,2,19.7318,-30.552
70,3,19.7318,-30.4613
70,4,19.7318,-30.3339
70,5,19.7318,-30.1691
70,6,19.7318,-29.9664
70,7,19.7318,-29.7248
70,8,19.7318,-29.4434
70,9,19.7318,-29.1207
70,10,19.7318,-28.7553
70,11,19.7318,-28.3454
70,12,19.7318,-27.8887
70,13,19.7318,-27.3826
70,14,19.7318,-26.8239
70,15,19.7318,-26.209
70,16,19.6585,-25.5331
70,17,18.9161,-24.7907
70,18,18.1,-23.9747
70,19,17.2015,-23.0761
70,20,16.2087,-22.0833
70,21,15.1063,-20.9809
70,22,13.8725,-19.7472
70,23,12.476,-18.3506
70,24,10.8674,-16.742
70,25,8.96103,-14.8357
70,26,6.57955,-12.4542
70,27,3.19218,-9.0668
70,28,0,-2.93731
70,29,0,-2.93731
70,30,0,-2.93731
70,31,0,-2.93731
70,32,0,-2.93731
70,33,0,-2.93731
70,34,0,-2.93731
70,35,0,-2.93731
70,36,0,-2.93731
70,37,0,-2.93731
70,38,0,-2.93731
70,39,0,-2.93731
70,40,0,-2.93731
70,41,0,-2.93731
70,42,0,-2.93731
70,43,0,-2.93731
70,44,0,-2.93731
70,45,0,-2.93731
70,46,0,-2.93731
70,47,0,-2.93731
70,48,0,-2.93731
70,49,0,-2.93731
70,50,0,-2.93731
70.5,0,19.5154,-30.8091
70.5,1,19.5154,-30.7911
70.5,2,19.5154,-30.7371
70.5,3,19.5154,-30.6469
70.5,4,19.5154,-30.5201
70.5,5,19.5154,-30.3562
70.5,6,19.5154,-30.1546
70.5,7,19.5154,-29.9144
70.5,8,19.5154,-29.6345
70.5,9,19.5154,-29.3136
70.5,10,19.5154,-28.9504
70.5,11,19.5154,-28.5429
70.5,12,19.5154,-28.089
70.5,13,19.5154,-27.5861
70.5,14,19.5154,-27.0313
70.5,15,19.5154,-26.4206
70.5,16,19.5154,-25.7498
70.5,17,19.0544,-25.0133
70.5,18,18.2453,-24.2042
70.5,19,17.355,-23.3139
70.5,20,16.3723,-22.3312
70.5,21,15.2823,-21.2411
70.5,22,14.0644,-20.0232
70.5,23,12.6887,-18.6476
70.5,24,11.1092,-17.0681
70.5,25,9.2472,-15.2061
70.5,26,6.94481,-12.9037
70.5,27,3.76523,-9.72408
70.5,28,0,-2.97943
70.5,29,0,-2.97943
70.5,30,0,-2.97943
70.5,31,0,-2.97943
70.5,32,0,-2.97943
70.5,33,0,-2.97943
70.5,34,0,-2.97943
70.5,35,0,-2.97943
70.5,36,0,-2.97943
70.5,37,0,-2.97943
70.5,38,0,-2.97943
70.5,39,0,-2.97943
70.5,40,0,-2.97943
70.5,41,0,-2.97943
70.5,42,0,-2.97943
70.5,43,0,-2.97943
70.5,44,0,-2.97943
70.5,45,0,-2.97943
70.5,46,0,-2.97943
70.5,47,0,-2.97943
70.5,48,0,-2.97943
70.5,49,0,-2.97943
70.5,50,0,-2.97943
71,0,19.2987,-30.995
71,1,19.2987,-30.9771
71,2,19.2987,-30.9234
71,3,19.2987,-30.8337
71,4,19.2987,-30.7075
71,5,19.2987,-30.5445
71,6,19.2987,-30.3439
71,7,19.2987,-30.105
71,8,19.2987,-29.8266
71,9,19.2987,-29.5076
71,10,19.2987,-29.1465
71,11,19.2987,-28.7414
71,12,19.2987,-28.2903
71,13,19.2987,-27.7907
71,14,19.2987,-27.2395
71,15,19.2987,-26.6332
71,16,19.2987,-25.9674
71,17,19.193,-25.2366
71,18,18.3907,-24.4344
71,19,17.5086,-23.5522
71,20,16.5357,-22.5794
71,21,15.4578,-21.5015
71,22,14.2552,-20.2989
71,23,12.8998,-18.9434
71,24,11.3482,-17.3919
71,25,9.52796,-15.5716
71,26,7.29792,-13.3416
71,27,4.29235,-10.336
71,28,0,-3.02184
71,29,0,-3.02184
71,30,0,-3.02184
71,31,0,-3.02184
71,32,0,-3.02184
71,33,0,-3.02184
71,34,0,-3.02184
71,35,0,-3.02184
71,36,0,-3.02184
71,37,0,-3.02184
71,38,0,-3.02184
71,39,0,-3.02184
71,40,0,-3.02184
71,41,0,-3.02184
71,42,0,-3.02184
71,43,0,-3.02184
71,44,0,-3.02184
71,45,0,-3.02184
71,46,0,-3.02184
71,47,0,-3.02184
71,48,0,-3.02184
71,49,0,-3.02184
71,50,0,-3.02184
71.5,0,19.0291,-31.182
71.5,1,19.0291,-31.1642
71.5,2,19.0291,-31.1108
71.5,3,19.0291,-31.0215
71.5,4,19.0291,-30.896
71.5,5,19.0291,-30.7339
71.5,6,19.0291,-30.5344
71.5,7,19.0291,-30.2967
71.5,8,19.0291,-30.0199
71.5,9,19.0291,-29.7027
71.5,10,19.0291,-29.3437
71.5,11,19.0291,-28.941
71.5,12,19.0291,-28.4927
71.5,13,19.0291,-27.9963
71.5,14,19.0291,-27.4488
71.5,15,19.0291,-26.8467
71.5,16,19.0291,-26.1858
71.5,17,19.0291,-25.4608
71.5,18,18.5362,-24.6653
71.5,19,17.6621,-23.7911
71.5,20,16.6989,-22.8279
71.5,21,15.6328,-21.7619
71.5,22,14.4452,-20.5743
71.5,23,13.1093,-19.2384
71.5,24,11.5844,-17.7135
71.5,25,9.80371,-15.9328
71.5,26,7.64022,-13.7693
71.5,27,4.78351,-10.9126
71.5,28,0,-5.63203
71.5,29,0,-3.06455
71.5,30,0,-3.06455
71.5,31,0,-3.06455
71.5,32,0,-3.06455
71.5,33,0,-3.06455
71.5,34,0,-3.06455
71.5,35,0,-3.06455
71.5,36,0,-3.06455
71.5,37,0,-3.06455
71.5,38,0,-3.06455
71.5,39,0,-3.06455
71.5,40,0,-3.06455
71.5,41,0,-3.06455
71.5,42,0,-3.06455
71.5,43,0,-3.06455
71.5,44,0,-3.06455
71.5,45,0,-3.06455
71.5,46,0,-3.06455
71.5,47,0,-3.06455
71.5,48,0,-3.06455
71.5,49,0,-3.06455
71.5,50,0,-3.06455
72,0,18.7371,-31.3702
72,1,18.7371,-31.3525
72,2,18.7371,-31.2993
72,3,18.7371,-31.2105
72,4,18.7371,-31.0857
72,5,18.7371,-30.9244
72,6,18.7371,-30.7259
72,7,18.7371,-30.4896
72,8,18.7371,-30.2143
72,9,18.7371,-29.8989
72,10,18.7371,-29.5419
72,11,18.7371,-29.1417
72,12,18.7371,-28.6961
72,13,18.7371,-28.2029
72,14,18.7371,-27.659
72,15,18.7371,-27.0612
72,16,18.7371,-26.4051
72,17,18.7371,-25.6858
72,18,18.6818,-24.8969
72,19,17.8155,-24.0306
72,20,16.8618,-23.0769
72,21,15.8074,-22.0225
72,22,14.6343,-20.8495
72,23,13.3173,-19.5324
72,24,11.8181,-18.0332
72,25,10.0748,-16.2899
72,26,7.97283,-14.1879
72,27,5.24558,-11.4607
72,28,0.736267,-6.95138
72,29,0,-3.10756
72,30,0,-3.10756
72,31,0,-3.10756
72,32,0,-3.10756
72,33,0,-3.10756
72,34,0,-3.10756
72,35,0,-3.10756
72,36,0,-3.10756
72,37,0,-3.10756
72,38,0,-3.10756
72,39,0,-3.10756
72,40,0,-3.10756
72,41,0,-3.10756
72,42,0,-3.10756
72,43,0,-3.10756
72,44,0,-3.10756
72,45,0,-3.10756
72,46,0,-3.10756
72,47,0,-3.10756
72,48,0,-3.10756
72,49,0,-3.10756
72,50,0,-3.10756
72.5,0,18.4448,-31.5594
72.5,1,18.4448,-31.5418
72.5,2,18.4448,-31.489
72.5,3,18.4448,-31.4006
72.5,4,18.4448,-31.2764
72.5,5,18.4448,-31.116
72.5,6,18.4448,-30.9186
72.5,7,18.4448,-30.6835
72.5,8,18.4448,-30.4098
72.5,9,18.4448,-30.0961
72.5,10,18.4448,-29.7412
72.5,11,18.4448,-29.3434
72.5,12,18.4448,-28.9006
72.5,13,18.4448,-28.4105
72.5,14,18.4448,-27.8702
72.5,15,18.4448,-27.2765
72.5,16,18.4448,-26.6253
72.5,17,18.4448,-25.9115
72.5,18,18.4448,-25.1292
72.5,19,17.969,-24.2707
72.5,20,17.0245,-23.3263
72.5,21,15.9815,-22.2832
72.5,22,14.8226,-21.1244
72.5,23,13.5239,-19.8256
72.5,24,12.0494,-18.3511
72.5,25,10.3416,-16.6433
72.5,26,8.2967,-14.5984
72.5,27,5.68355,-11.9853
72.5,28,1.64985,-7.95159
72.5,29,0,-3.15087
72.5,30,0,-3.15087
72.5,31,0,-3.15087
72.5,32,0,-3.15087
72.5,33,0,-3.15087
72.5,34,0,-3.15087
72.5,35,0,-3.15087
72.5,36,0,-3.15087
72.5,37,0,-3.15087
72.5,38,0,-3.15087
72.5,39,0,-3.15087
72.5,40,0,-3.15087
72.5,41,0,-3.15087
72.5,42,0,-3.15087
72.5,43,0,-3.15087
72.5,44,0,-3.15087
72.5,45,0,-3.15087
72.5,46,0,-3.15087
72.5,47,0,-3.15087
72.5,48,0,-3.15087
72.5,49,0,-3.15087
72.5,50,0,-3.15087
73,0,18.1522,-31.7498
73,1,18.1522,-31.7323
73,2,18.1522,-31.6797
73,3,18.1522,-31.5918
73,4,18.1522,-31.4683
73,5,18.1522,-31.3087
73,6,18.1522,-31.1124
73,7,18.1522,-30.8786
73,8,18.1522,-30.6063
73,9,18.1522,-30.2944
73,10,18.1522,-29.9416
73,11,18.1522,-29.5461
73,12,18.1522,-29.106
73,13,18.1522,-28.619
73,14,18.1522,-28.0824
73,15,18.1522,-27.4928
73,16,18.1522,-26.8463
73,17,18.1522,-26.1381
73,18,18.1522,-25.3622
73,19,18.1224,-24.5113
73,20,17.1871,-23.576
73,21,16.1552,-22.5441
73,22,15.0101,-21.3991
73,23,13.7291,-20.1181
73,24,12.2783,-18.6673
73,25,10.6044,-16.9933
73,26,8.61265,-15.0016
73,27,6.10113,-12.4901
73,28,2.40983,-8.79879
73,29,0,-3.19448
73,30,0,-3.19448
73,31,0,-3.19448
73,32,0,-3.19448
73,33,0,-3.19448
73,34,0,-3.19448
73,35,0,-3.19448
73,36,0,-3.19448
73,37,0,-3.19448
73,38,0,-3.19448
73,39,0,-3.19448
73,40,0,-3.19448
73,41,0,-3.19448
73,42,0,-3.19448
73,43,0,-3.19448
73,44,0,-3.19448
73,45,0,-3.19448
73,46,0,-3.19448
73,47,0,-3.19448
73,48,0,-3.19448
73,49,0,-3.19448
73,50,0,-3.19448
73.5,0,17.8594,-31.9413
73.5,1,17.8594,-31.9239
73.5,2,17.8594,-31.8716
73.5,3,17.8594,-31.7841
73.5,4,17.8594,-31.6613
73.5,5,17.8594,-31.5025
73.5,6,17.8594,-31.3072
73.5,7,17.8594,-31.0747
73.5,8,17.8594,-30.8039
73.5,9,17.8594,-30.4938
73.5,10,17.8594,-30.143
73.5,11,17.8594,-29.7499
73.5,12,17.8594,-29.3125
73.5,13,17.8594,-28.8286
73.5,14,17.8594,-28.2955
73.5,15,17.8594,-27.71
73.5,16,17.8594,-27.0682
73.5,17,17.8594,-26.3654
73.5,18,17.8594,-25.5959
73.5,19,17.8594,-24.7526
73.5,20,17.3495,-23.8262
73.5,21,16.3284,-22.8052
73.5,22,15.1969,-21.6737
73.5,23,13.9331,-20.4099
73.5,24,12.5052,-18.982
73.5,25,10.8634,-17.3402
73.5,26,8.92137,-15.3982
73.5,27,6.50121,-12.978
73.5,28,3.07508,-9.55185
73.5,29,0,-3.23839
73.5,30,0,-3.23839
73.5,31,0,-3.23839
73.5,32,0,-3.23839
73.5,33,0,-3.23839
73.5,34,0,-3.23839
73.5,35,0,-3.23839
73.5,36,0,-3.23839
73.5,37,0,-3.23839
73.5,38,0,-3.23839
73.5,39,0,-3.23839
73.5,40,0,-3.23839
73.5,41,0,-3.23839
73.5,42,0,-3.23839
73.5,43,0,-3.23839
73.5,44,0,-3.23839
73.5,45,0,-3.23839
73.5,46,0,-3.23839
73.5,47,0,-3.23839
73.5,48,0,-3.23839
73.5,49,0,-3.23839
73.5,50,0,-3.23839
74,0,17.5662,-32.134
74,1,17.5662,-32.1166
74,2,17.5662,-32.0646
74,3,17.5662,-31.9776
74,4,17.5662,-31.8553
74,5,17.5662,-31.6974
74,6,17.5662,-31.5032
74,7,17.5662,-31.2719
74,8,17.5662,-31.0027
74,9,17.5662,-30.6943
74,10,17.5662,-30.3455
74,11,17.5662,-29.9547
74,12,17.5662,-29.52
74,13,17.5662,-29.0392
74,14,17.5662,-28.5096
74,15,17.5662,-27.9281
74,16,17.5662,-27.291
74,17,17.5662,-26.5936
74,18,17.5662,-25.8304
74,19,17.5662,-24.9944
74,20,17.5117,-24.0769
74,21,16.5013,-23.0665
74,22,15.3829,-21.9481
74,23,14.1358,-20.701
74,24,12.73,-19.2952
74,25,11.1189,-17.6841
74,26,9.22348,-15.7887
74,27,6.88608,-13.4513
74,28,3.67456,-10.2398
74,29,0,-3.2826
74,30,0,-3.2826
74,31,0,-3.2826
74,32,0,-3.2826
74,33,0,-3.2826
74,34,0,-3.2826
74,35,0,-3.2826
74,36,0,-3.2826
74,37,0,-3.2826
74,38,0,-3.2826
74,39,0,-3.2826
74,40,0,-3.2826
74,41,0,-3.2826
74,42,0,-3.2826
74,43,0,-3.2826
74,44,0,-3.2826
74,45,0,-3.2826
74,46,0,-3.2826
74,47,0,-3.2826
74,48,0,-3.2826
74,49,0,-3.2826
74,50,0,-3.2826
74.5,0,17.4284,-32.3277
74.5,1,17.4284,-32.3105
74.5,2,17.4284,-32.2587
74.5,3,17.4284,-32.1721
